City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
251,Poum,NC,2022-02-05 16:55:16,-20.2333,164.0167,80.44,72,87,5.35,overcast clouds
252,Urumqi,CN,2022-02-05 16:55:45,43.801,87.6005,2.35,85,100,2.24,mist
253,Shimoda,JP,2022-02-05 16:55:51,34.6667,138.95,34.11,63,3,21.43,clear sky
254,Jeremoabo,BR,2022-02-05 16:55:51,-10.075,-38.4808,96.13,25,82,10.87,broken clouds
255,Matagami,CA,2022-02-05 16:55:52,49.7502,-77.6328,-3.89,54,0,3.44,clear sky
256,Horadiz,AZ,2022-02-05 16:55:52,39.4488,47.3353,41.77,55,100,5.03,overcast clouds
257,Villa Juarez,MX,2022-02-05 16:55:52,24.6536,-107.5411,71.71,25,8,2.06,clear sky
258,Nador,MA,2022-02-05 16:55:53,35.174,-2.9287,68.07,67,0,10.36,clear sky
259,Tezu,IN,2022-02-05 16:55:53,27.9167,96.1667,55.2,97,100,1.97,overcast clouds
260,Acaponeta,MX,2022-02-05 16:55:53,22.4964,-105.3594,72.73,39,79,1.9,broken clouds
261,Nakambala,ZM,2022-02-05 16:55:54,-15.8324,27.7799,67.39,91,78,1.41,moderate rain
262,Bundaberg,AU,2022-02-05 16:55:54,-24.85,152.35,70.09,73,40,4.0,scattered clouds
263,Menongue,AO,2022-02-05 16:55:54,-14.6585,17.691,62.96,90,99,6.17,overcast clouds
264,Pangkalanbuun,ID,2022-02-05 16:55:54,-2.6833,111.6167,74.34,96,97,2.66,overcast clouds
265,New Norfolk,AU,2022-02-05 16:55:55,-42.7826,147.0587,59.67,62,100,0.83,overcast clouds
266,Tabou,CI,2022-02-05 16:55:55,4.423,-7.3528,83.03,69,82,10.16,broken clouds
267,Kudahuvadhoo,MV,2022-02-05 16:54:57,2.6708,72.8944,81.9,70,73,10.0,broken clouds
268,Pinillos,CO,2022-02-05 16:55:55,8.9193,-74.4677,91.38,48,38,4.45,scattered clouds
269,Platanos,GR,2022-02-05 16:55:56,37.6667,21.6167,57.85,84,78,4.85,broken clouds
270,Lufilufi,WS,2022-02-05 16:55:56,-13.8745,-171.5986,76.78,78,99,15.75,light rain
271,Kloulklubed,PW,2022-02-05 16:55:56,7.0419,134.2556,81.43,81,52,21.92,broken clouds
272,Bengkulu,ID,2022-02-05 16:55:56,-3.8004,102.2655,74.48,96,100,7.92,heavy intensity rain
273,High Rock,BS,2022-02-05 16:55:57,26.6208,-78.2833,77.02,63,0,0.96,clear sky
274,Hasaki,JP,2022-02-05 16:55:57,35.7333,140.8333,27.0,35,65,8.7,broken clouds
275,Marawi,PH,2022-02-05 16:55:57,7.9986,124.2928,70.65,93,30,2.24,scattered clouds
276,Fairbanks,US,2022-02-05 16:55:58,64.8378,-147.7164,0.1,79,82,3.71,broken clouds
277,Pozo Colorado,PY,2022-02-05 16:55:58,-23.4923,-58.7972,73.35,95,100,9.57,overcast clouds
278,Buraydah,SA,2022-02-05 16:53:14,26.326,43.975,57.65,29,0,9.22,clear sky
279,Fershampenuaz,RU,2022-02-05 16:55:58,53.5202,59.8117,14.0,95,100,3.22,overcast clouds
280,Georgetown,MY,2022-02-05 16:55:59,5.4112,100.3354,80.89,82,40,0.0,scattered clouds
281,Hambantota,LK,2022-02-05 16:55:59,6.1241,81.1185,76.17,78,4,16.93,clear sky
282,Roblin,CA,2022-02-05 16:55:59,51.23,-101.3565,-2.2,93,100,4.12,overcast clouds
283,Laguna,US,2022-02-05 16:55:59,38.421,-121.4238,55.24,81,0,0.0,clear sky
284,Airai,TL,2022-02-05 16:56:00,-8.9266,125.4092,60.57,92,82,2.06,broken clouds
285,Usinsk,RU,2022-02-05 16:56:00,65.9939,57.5281,-14.76,100,62,3.71,broken clouds
286,Patur,IN,2022-02-05 16:56:00,20.45,76.9333,67.78,20,5,5.64,clear sky
287,Saravan,AM,2022-02-05 16:56:00,39.7196,45.6483,25.45,90,84,3.58,broken clouds
288,Alexandria,EG,2022-02-05 16:54:12,31.2156,29.9553,58.96,72,40,12.66,scattered clouds
289,Svetlogorsk,BY,2022-02-05 16:56:01,52.6333,29.7333,33.48,92,100,17.96,overcast clouds
290,Correntina,BR,2022-02-05 16:56:01,-13.3433,-44.6367,87.58,50,26,3.51,scattered clouds
291,Gat,IL,2022-02-05 16:52:04,31.61,34.7642,55.08,100,80,8.08,broken clouds
292,Birao,CF,2022-02-05 16:56:02,10.2849,22.7882,80.04,13,99,7.38,overcast clouds
293,Ilulissat,GL,2022-02-05 16:56:02,69.2167,-51.1,-1.19,77,100,8.05,overcast clouds
294,Baykit,RU,2022-02-05 16:56:02,61.67,96.37,13.82,97,100,4.41,overcast clouds
295,Narasannapeta,IN,2022-02-05 16:56:02,18.4167,84.05,69.26,56,83,3.62,broken clouds
296,Kieta,PG,2022-02-05 16:56:03,-6.2167,155.6333,80.69,83,97,8.66,overcast clouds
297,Severnoye,RU,2022-02-05 16:56:03,56.3491,78.3619,12.65,85,100,7.27,overcast clouds
298,Shingu,JP,2022-02-05 16:56:03,33.7333,135.9833,38.91,66,16,11.21,few clouds
299,Shellbrook,CA,2022-02-05 16:56:04,53.2168,-106.4011,-6.57,93,100,3.49,overcast clouds
300,Nanhai,CN,2022-02-05 16:56:04,30.1282,111.7784,40.33,69,81,8.21,broken clouds
301,Ballina,AU,2022-02-05 16:56:04,-28.8667,153.5667,71.56,78,75,18.41,broken clouds
302,Santa Cruz,BO,2022-02-05 16:56:04,-17.8,-63.1667,82.45,74,75,17.27,broken clouds
303,Hithadhoo,MV,2022-02-05 16:51:41,-0.6,73.0833,82.67,75,100,12.01,overcast clouds
304,Svetlaya,RU,2022-02-05 16:56:05,46.5389,138.3297,6.55,73,94,10.78,overcast clouds
305,Altar,MX,2022-02-05 16:56:05,30.7,-111.8167,54.82,14,0,6.4,clear sky
306,Codrington,AU,2022-02-05 16:52:17,-38.2667,141.9667,57.27,86,97,8.34,overcast clouds
307,Manadhoo,MV,2022-02-05 16:56:05,5.7667,73.3833,81.37,70,47,12.17,scattered clouds
308,Wad Madani,SD,2022-02-05 16:56:06,14.4012,33.5199,71.64,13,5,13.06,clear sky
309,Muroto,JP,2022-02-05 16:56:06,33.2833,134.15,39.22,55,29,12.71,scattered clouds
310,Muisne,EC,2022-02-05 16:56:06,0.6,-80.0333,84.31,92,91,5.32,light rain
311,Memmingen,DE,2022-02-05 16:56:06,47.9837,10.1853,38.8,66,0,9.22,clear sky
312,La Ronge,CA,2022-02-05 16:56:07,55.1001,-105.2842,-9.18,70,75,6.91,broken clouds
313,Los Llanos De Aridane,ES,2022-02-05 16:56:07,28.6585,-17.9182,67.12,77,20,1.01,few clouds
314,College,US,2022-02-05 16:54:35,64.8569,-147.8028,-0.02,80,100,0.0,overcast clouds
315,Nioro,GM,2022-02-05 16:56:07,13.35,-15.75,101.19,5,0,5.68,clear sky
316,Provideniya,RU,2022-02-05 16:56:08,64.3833,-173.3,-5.75,86,3,11.77,clear sky
317,Berea,US,2022-02-05 16:56:08,41.3662,-81.8543,22.91,84,93,1.01,snow
318,Sioux Lookout,CA,2022-02-05 16:55:49,50.1001,-91.917,-0.02,78,100,9.22,overcast clouds
319,Borgosesia,IT,2022-02-05 16:56:08,45.7145,8.2799,51.3,76,1,0.72,clear sky
320,Grand Gaube,MU,2022-02-05 16:56:08,-20.0064,57.6608,81.0,80,100,8.99,overcast clouds
321,Khatanga,RU,2022-02-05 16:56:09,71.9667,102.5,-33.34,100,86,1.36,overcast clouds
322,Honningsvag,NO,2022-02-05 16:56:09,70.9821,25.9704,29.7,71,59,28.63,broken clouds
323,Lucapa,AO,2022-02-05 16:56:09,-8.4192,20.7447,70.88,82,100,3.11,light rain
324,Krasnoarmeysk,RU,2022-02-05 16:56:10,51.0239,45.6969,13.05,95,76,11.56,broken clouds
325,Camacha,PT,2022-02-05 16:56:10,33.0833,-16.3333,66.52,72,20,20.71,few clouds
326,Verkhnevilyuysk,RU,2022-02-05 16:56:10,63.4453,120.3167,-18.99,100,97,2.33,overcast clouds
327,Iqaluit,CA,2022-02-05 16:56:10,63.7506,-68.5145,-25.31,60,75,1.99,broken clouds
328,Shetpe,KZ,2022-02-05 16:56:11,44.1667,52.1167,30.43,85,100,21.32,overcast clouds
329,Paka,MY,2022-02-05 16:56:11,4.6374,103.4368,80.53,83,89,9.22,overcast clouds
330,Itoman,JP,2022-02-05 16:56:11,26.1247,127.6694,59.02,58,100,18.41,overcast clouds
331,Jinchang,CN,2022-02-05 16:56:12,38.4953,102.1739,15.98,85,100,6.13,overcast clouds
332,Galanta,SK,2022-02-05 16:56:12,48.19,17.7275,43.03,60,15,9.08,few clouds
333,Paramirim,BR,2022-02-05 16:53:09,-13.4425,-42.2389,87.06,46,53,4.12,broken clouds
334,Esperance,AU,2022-02-05 16:56:12,-33.8667,121.9,67.84,70,2,18.72,clear sky
335,Hays,US,2022-02-05 16:56:13,30.0502,-98.0336,43.72,60,4,1.21,clear sky
336,Bosaso,SO,2022-02-05 16:56:13,11.2842,49.1816,75.15,66,91,1.16,overcast clouds
337,Port Hedland,AU,2022-02-05 16:56:13,-20.3167,118.5667,86.05,74,78,8.05,broken clouds
338,Malm,NO,2022-02-05 16:56:13,64.0721,11.2172,35.78,87,97,11.72,light rain
339,Kamyaran,IR,2022-02-05 16:56:14,34.7956,46.9355,38.01,93,52,4.88,broken clouds
340,Dong Hoi,VN,2022-02-05 16:56:14,17.4833,106.6,61.79,87,100,9.89,overcast clouds
341,Nchelenge,ZM,2022-02-05 16:56:14,-9.3451,28.734,70.59,82,100,3.91,light rain
342,Slantsy,RU,2022-02-05 16:56:15,59.1182,28.0914,27.52,96,100,8.28,snow
343,Saint-Ambroise,CA,2022-02-05 16:56:15,48.5501,-71.3324,0.14,65,86,9.22,overcast clouds
344,Piacabucu,BR,2022-02-05 16:56:16,-10.4056,-36.4344,86.11,53,100,12.71,overcast clouds
345,Great Yarmouth,GB,2022-02-05 16:56:16,52.6083,1.7305,49.3,77,100,26.93,overcast clouds
346,Annau,TM,2022-02-05 16:56:16,37.8876,58.516,45.9,76,75,6.91,broken clouds
347,Acarau,BR,2022-02-05 16:56:17,-2.8856,-40.12,84.58,67,91,15.9,overcast clouds
348,Emerald,AU,2022-02-05 16:56:17,-23.5333,148.1667,71.74,60,0,6.91,clear sky
349,Charleston,US,2022-02-05 16:56:17,32.7766,-79.9309,52.32,52,0,4.0,clear sky
350,Buchanan,LR,2022-02-05 16:56:17,5.8808,-10.0467,89.56,68,39,11.36,scattered clouds
351,Kalemie,CD,2022-02-05 16:56:18,-5.9475,29.1947,71.83,82,87,1.7,light rain
352,Urdoma,RU,2022-02-05 16:56:18,61.7533,48.5442,1.99,98,37,4.76,scattered clouds
353,Kalabo,ZM,2022-02-05 16:56:18,-14.97,22.6814,70.27,86,90,5.61,moderate rain
354,Loikaw,MM,2022-02-05 16:56:19,19.6742,97.2094,62.87,77,1,4.94,clear sky
355,Okha,RU,2022-02-05 16:56:19,53.5739,142.9478,3.96,92,100,20.83,overcast clouds
356,Asau,RO,2022-02-05 16:53:54,46.4333,26.4,40.12,95,56,3.15,broken clouds
357,Brokopondo,SR,2022-02-05 16:56:19,4.75,-55.1667,82.76,68,81,4.65,broken clouds
358,Coolum Beach,AU,2022-02-05 16:56:20,-26.5333,153.1,68.22,87,92,1.99,overcast clouds
359,Teahupoo,PF,2022-02-05 16:56:20,-17.8333,-149.2667,69.76,75,32,15.9,scattered clouds
360,Ipixuna,BR,2022-02-05 16:56:20,-1.7625,-48.8043,84.15,85,100,2.93,overcast clouds
361,Kruisfontein,ZA,2022-02-05 16:56:21,-34.0033,24.7314,68.88,75,89,20.45,overcast clouds
362,Bambanglipuro,ID,2022-02-05 16:56:21,-7.95,110.2833,62.6,86,93,6.26,overcast clouds
363,Jishou,CN,2022-02-05 16:56:21,28.3167,109.7167,42.67,75,99,7.94,overcast clouds
364,Souillac,MU,2022-02-05 16:53:51,-20.5167,57.5167,80.98,83,40,16.11,light rain
365,Nova Venecia,BR,2022-02-05 16:56:21,-18.7106,-40.4006,82.24,76,89,9.42,overcast clouds
366,Mari-Turek,RU,2022-02-05 16:56:22,56.7895,49.6235,26.58,98,100,5.66,overcast clouds
367,Fort Nelson,CA,2022-02-05 16:55:03,58.8053,-122.7002,-6.21,77,75,3.44,broken clouds
368,Sao Filipe,CV,2022-02-05 16:56:22,14.8961,-24.4956,75.34,67,0,9.37,clear sky
369,Meulaboh,ID,2022-02-05 16:56:00,4.1363,96.1285,75.97,88,100,6.49,overcast clouds
370,Caravelas,BR,2022-02-05 16:54:16,-17.7125,-39.2481,83.07,64,32,10.51,scattered clouds
371,Yuanping,CN,2022-02-05 16:56:22,38.7153,112.7575,25.54,29,100,4.32,overcast clouds
372,Houma,US,2022-02-05 16:52:21,29.5958,-90.7195,42.03,53,2,11.01,clear sky
373,Lompoc,US,2022-02-05 16:53:15,34.6391,-120.4579,65.12,56,0,10.36,clear sky
374,Trincomalee,LK,2022-02-05 16:56:23,8.5711,81.2335,79.3,72,26,13.71,scattered clouds
375,Tiksi,RU,2022-02-05 16:56:23,71.6872,128.8694,-22.02,98,100,7.56,overcast clouds
376,Maldonado,UY,2022-02-05 16:52:27,-34.6667,-54.9167,78.19,70,55,15.32,broken clouds
377,Aguimes,ES,2022-02-05 16:56:24,27.9054,-15.4461,68.67,60,0,5.75,clear sky
378,Prieska,ZA,2022-02-05 16:56:24,-29.6641,22.7474,87.55,22,10,6.4,clear sky
379,Nizhnevartovsk,RU,2022-02-05 16:56:24,60.9344,76.5531,15.82,92,100,2.24,light snow
380,Suntar,RU,2022-02-05 16:56:24,62.1444,117.6319,-22.59,100,50,3.47,scattered clouds
381,Salinas,US,2022-02-05 16:54:19,36.6777,-121.6555,57.97,66,98,3.87,overcast clouds
382,Manakara,MG,2022-02-05 16:56:25,-22.1333,48.0167,77.43,94,100,41.23,very heavy rain
383,Banjar,ID,2022-02-05 16:54:36,-8.19,114.9675,82.26,91,76,2.15,broken clouds
384,Svetlyy,RU,2022-02-05 16:56:25,54.675,20.1347,39.25,78,86,20.74,overcast clouds
385,Katherine,AU,2022-02-05 16:56:25,-14.4667,132.2667,75.52,94,96,0.0,overcast clouds
386,Colonia,DE,2022-02-05 16:52:53,50.9333,6.95,46.94,61,75,13.8,broken clouds
387,Lodja,CD,2022-02-05 16:56:25,-3.4833,23.4333,75.51,73,95,1.92,light rain
388,Vila Velha,BR,2022-02-05 16:56:26,-20.3297,-40.2925,82.94,73,75,13.0,broken clouds
389,San Cristobal,VE,2022-02-05 16:56:26,7.7669,-72.225,68.18,47,69,0.89,broken clouds
390,San Jose,US,2022-02-05 16:52:07,37.3394,-121.895,57.87,56,75,4.61,broken clouds
391,Ukiah,US,2022-02-05 16:56:26,39.1502,-123.2078,57.97,64,100,1.25,overcast clouds
392,San Policarpo,PH,2022-02-05 16:56:26,12.1791,125.5072,80.13,72,88,15.57,overcast clouds
393,Xining,CN,2022-02-05 16:56:27,36.6167,101.7667,12.9,89,100,3.8,light snow
394,Stege,DK,2022-02-05 16:56:27,54.987,12.2846,41.05,82,100,26.55,overcast clouds
395,Tuatapere,NZ,2022-02-05 16:56:27,-46.1333,167.6833,43.14,91,10,3.69,clear sky
396,Dabakala,CI,2022-02-05 16:56:28,8.3667,-4.4333,96.31,8,44,3.29,scattered clouds
397,Douglas,US,2022-02-05 16:56:28,41.3,-96.167,39.74,47,0,11.01,clear sky
398,Cabras,IT,2022-02-05 16:56:28,39.93,8.5314,51.08,73,93,12.3,overcast clouds
399,Bhilai,IN,2022-02-05 16:56:29,21.2167,81.4333,64.53,21,1,2.89,clear sky
400,Ayan,RU,2022-02-05 16:56:29,56.45,138.1667,-6.11,74,100,14.05,overcast clouds
401,Flin Flon,CA,2022-02-05 16:56:29,54.7682,-101.865,-13.16,70,75,8.05,broken clouds
402,Ponta Delgada,PT,2022-02-05 16:56:29,37.7333,-25.6667,63.32,72,20,17.27,few clouds
403,Galle,LK,2022-02-05 16:56:30,6.0367,80.217,77.77,78,22,5.7,few clouds
404,Northam,GB,2022-02-05 16:56:30,51.0333,-4.2167,51.42,88,100,27.47,overcast clouds
405,Nakhon Thai,TH,2022-02-05 16:56:30,17.1006,100.8374,78.39,59,94,3.6,overcast clouds
406,Sabang,ID,2022-02-05 16:56:31,5.8933,95.3214,81.43,77,82,12.17,broken clouds
407,Borodino,RU,2022-02-05 16:56:31,55.9106,94.8983,21.36,70,100,16.11,overcast clouds
408,Buala,SB,2022-02-05 16:56:31,-8.145,159.5921,80.78,84,91,7.27,overcast clouds
409,Berlevag,NO,2022-02-05 16:56:31,70.8578,29.0864,24.12,83,100,24.94,overcast clouds
410,Biak,ID,2022-02-05 16:55:53,-0.9131,122.8766,76.05,86,100,3.15,overcast clouds
411,Nouadhibou,MR,2022-02-05 16:56:32,20.931,-17.0347,73.38,64,0,14.97,clear sky
412,Umm Kaddadah,SD,2022-02-05 16:53:20,13.6017,26.6876,64.96,15,70,14.03,broken clouds
413,Nelson Bay,AU,2022-02-05 16:56:31,-32.7167,152.15,71.01,66,98,3.0,overcast clouds
414,Ardmore,US,2022-02-05 16:52:20,34.1743,-97.1436,35.38,61,0,5.75,clear sky
415,Shizukuishi,JP,2022-02-05 16:56:32,39.6833,140.9833,17.2,91,69,6.02,light snow
416,Salalah,OM,2022-02-05 16:56:32,17.0151,54.0924,72.28,78,1,3.2,clear sky
417,Birjand,IR,2022-02-05 16:56:33,32.8663,59.2211,41.47,93,100,11.5,mist
418,Rorvik,NO,2022-02-05 16:56:33,64.8621,11.2373,39.99,58,88,28.59,light rain
419,Bubaque,GW,2022-02-05 16:53:29,11.2833,-15.8333,79.27,60,0,13.8,clear sky
420,Green River,US,2022-02-05 16:56:33,41.5286,-109.4662,38.16,46,34,13.89,scattered clouds
421,Black River,JM,2022-02-05 16:56:34,18.0264,-77.8487,82.4,43,7,3.83,clear sky
422,Kutum,SD,2022-02-05 16:55:43,14.2,24.6667,62.33,16,11,12.03,few clouds
423,Boa Vista,BR,2022-02-05 16:56:34,2.8197,-60.6733,89.58,45,75,13.8,broken clouds
424,Severo-Yeniseyskiy,RU,2022-02-05 16:56:34,60.3725,93.0408,14.65,92,99,10.4,overcast clouds
425,Zeya,RU,2022-02-05 16:56:34,53.75,127.2667,-3.39,90,96,4.32,overcast clouds
426,Port Macquarie,AU,2022-02-05 16:56:35,-31.4333,152.9167,62.56,72,95,13.65,overcast clouds
427,Tukrah,LY,2022-02-05 16:56:35,32.5341,20.5791,56.23,71,8,15.9,clear sky
428,Tabas,IR,2022-02-05 16:56:35,33.5959,56.9244,52.43,37,82,4.09,broken clouds
429,Sasykoli,RU,2022-02-05 16:56:35,47.5515,46.9968,28.02,84,100,13.58,overcast clouds
430,Bonthe,SL,2022-02-05 16:56:36,7.5264,-12.505,84.81,61,89,13.76,overcast clouds
431,Faya,SA,2022-02-05 16:52:42,18.3851,42.4509,60.91,75,7,4.68,clear sky
432,Bud,US,2022-02-05 16:56:36,39.447,-86.1758,18.75,73,23,2.51,few clouds
433,Vilhena,BR,2022-02-05 16:56:36,-12.7406,-60.1458,82.62,74,40,11.5,scattered clouds
434,Kuching,MY,2022-02-05 16:56:36,1.55,110.3333,78.22,94,40,2.3,scattered clouds
435,Walvis Bay,NA,2022-02-05 16:56:37,-22.9575,14.5053,72.55,68,8,10.36,clear sky
436,Doka,SD,2022-02-05 16:56:37,13.5167,35.7667,76.15,24,20,12.53,few clouds
437,Te Anau,NZ,2022-02-05 16:56:37,-45.4167,167.7167,40.03,94,14,2.84,few clouds
438,Concepcion Del Oro,MX,2022-02-05 16:56:38,24.6333,-101.4167,46.04,57,35,6.53,scattered clouds
439,Rio Pomba,BR,2022-02-05 16:56:38,-21.2747,-43.1792,80.74,72,97,6.02,overcast clouds
440,Kyren,RU,2022-02-05 16:56:39,51.6828,102.1408,10.42,80,98,2.48,overcast clouds
441,Karpathos,GR,2022-02-05 16:56:39,35.507,27.2132,58.96,72,40,12.66,scattered clouds
442,Mackenzie,CA,2022-02-05 16:56:40,55.2999,-123.1698,37.62,56,20,13.8,few clouds
443,Bagotville,AU,2022-02-05 16:56:40,-28.9833,153.4167,71.42,97,84,16.15,broken clouds
444,Sri Aman,MY,2022-02-05 16:56:40,1.2376,111.4621,77.09,94,96,0.0,overcast clouds
445,Karasjok,NO,2022-02-05 16:56:41,69.4719,25.5112,23.11,91,100,15.01,overcast clouds
446,Monkey Hill,KN,2022-02-05 16:56:41,17.3167,-62.7167,81.14,74,40,13.8,scattered clouds
447,Sukumo,JP,2022-02-05 16:56:41,32.9333,132.7333,38.91,62,96,15.41,overcast clouds
448,Sao Joao Da Barra,BR,2022-02-05 16:56:10,-21.6403,-41.0511,87.89,80,82,22.91,broken clouds
449,Nidda,DE,2022-02-05 16:56:42,50.4167,9.0,41.54,75,88,7.0,overcast clouds
450,Sorong,ID,2022-02-05 16:56:42,-0.8833,131.25,81.16,81,100,14.29,overcast clouds
451,Vaitape,PF,2022-02-05 16:56:42,-16.5167,-151.75,80.78,70,12,18.5,few clouds
452,Hattiesburg,US,2022-02-05 16:54:38,31.3271,-89.2903,42.22,54,0,13.8,clear sky
453,Sambava,MG,2022-02-05 16:54:49,-14.2667,50.1667,76.57,89,100,6.29,light rain
454,Murud,IN,2022-02-05 16:56:43,18.3258,72.965,69.13,68,11,4.99,few clouds
455,Touros,BR,2022-02-05 16:53:20,-5.1989,-35.4608,88.7,51,21,13.51,few clouds
456,Nanortalik,GL,2022-02-05 16:56:43,60.1432,-45.2371,14.05,58,17,24.65,few clouds
457,Cockburn Town,TC,2022-02-05 16:56:43,21.4612,-71.1419,76.37,68,10,18.34,clear sky
458,Avera,US,2022-02-05 16:56:43,33.194,-82.5271,48.9,48,24,8.21,few clouds
459,Fortuna,US,2022-02-05 16:52:41,40.5982,-124.1573,43.66,97,100,8.05,overcast clouds
460,Port Lincoln,AU,2022-02-05 16:56:44,-34.7333,135.8667,65.8,80,100,15.99,overcast clouds
461,Kisangani,CD,2022-02-05 16:56:44,0.5167,25.2,76.53,71,95,4.85,overcast clouds
462,Sarny,UA,2022-02-05 16:56:44,51.338,26.6019,34.63,80,89,13.31,overcast clouds
463,Whitianga,NZ,2022-02-05 16:56:45,-36.8333,175.7,73.02,95,95,7.9,overcast clouds
464,San Lawrenz,MT,2022-02-05 16:56:45,36.0553,14.204,56.86,86,70,3.0,broken clouds
465,Hualmay,PE,2022-02-05 16:56:45,-11.0964,-77.6139,75.15,71,29,10.09,scattered clouds
466,Saint-Pierre,RE,2022-02-05 16:53:24,-21.3393,55.4781,83.88,65,0,12.66,clear sky
467,Najran,SA,2022-02-05 16:56:46,17.4924,44.1277,72.25,44,23,6.69,few clouds
468,Balabac,PH,2022-02-05 16:56:46,7.9868,117.0645,80.31,82,97,21.3,overcast clouds
469,Auki,SB,2022-02-05 16:56:47,-8.7676,160.7034,79.23,87,64,6.4,broken clouds
470,Mamallapuram,IN,2022-02-05 16:56:47,12.6264,80.1722,81.05,77,67,12.95,broken clouds
471,Ketchikan,US,2022-02-05 16:56:48,55.3422,-131.6461,40.03,97,100,7.67,light rain
472,Sampit,ID,2022-02-05 16:56:49,-2.5333,112.95,74.52,98,100,2.28,light rain
473,Toora-Khem,RU,2022-02-05 16:56:49,52.4675,96.11,-8.03,98,96,1.36,overcast clouds
474,Carrigaline,IE,2022-02-05 16:56:50,51.8117,-8.3986,51.62,80,75,19.57,broken clouds
475,Duyun,CN,2022-02-05 16:56:50,26.2667,107.5167,44.85,88,100,0.96,overcast clouds
476,Abnub,EG,2022-02-05 16:56:50,27.2696,31.1511,57.42,45,0,8.55,clear sky
477,Wanning,CN,2022-02-05 16:56:50,18.8003,110.3967,66.13,85,99,11.25,overcast clouds
478,Marzuq,YE,2022-02-05 16:56:51,14.4,46.4667,69.15,39,20,7.18,few clouds
479,Atikokan,CA,2022-02-05 16:56:51,48.7555,-91.6216,6.71,94,100,10.33,snow
480,Port-Gentil,GA,2022-02-05 16:56:51,-0.7193,8.7815,80.38,75,9,9.75,clear sky
481,Sharjah,AE,2022-02-05 16:56:52,25.3573,55.4033,75.18,44,0,1.14,clear sky
482,Silva Jardim,BR,2022-02-05 16:56:52,-22.6508,-42.3917,89.58,75,70,4.79,light rain
483,Alofi,NU,2022-02-05 16:56:52,-19.0595,-169.9187,75.09,94,100,4.61,overcast clouds
484,Kushmurun,KZ,2022-02-05 16:56:52,52.4503,64.6311,19.27,79,100,10.54,overcast clouds
485,Ahipara,NZ,2022-02-05 16:55:00,-35.1667,173.1667,70.86,98,98,6.29,overcast clouds
486,Tashtagol,RU,2022-02-05 16:56:53,52.7657,87.8894,3.27,98,12,2.59,few clouds
487,San Rafael,AR,2022-02-05 16:56:53,-34.6177,-68.3301,58.93,70,100,4.41,overcast clouds
488,Adre,TD,2022-02-05 16:56:53,13.4667,22.2,70.25,16,4,11.72,clear sky
489,Sakakah,SA,2022-02-05 16:56:54,29.9697,40.2064,58.57,56,45,11.34,scattered clouds
490,Tallahassee,US,2022-02-05 16:52:01,30.4383,-84.2807,49.32,59,75,1.01,broken clouds
491,Sungaipenuh,ID,2022-02-05 16:56:55,-2.0833,101.3833,64.89,100,100,1.66,overcast clouds
492,Asyut,EG,2022-02-05 16:56:55,27.181,31.1837,57.38,45,0,8.72,clear sky
493,Khorixas,NA,2022-02-05 16:56:55,-20.3667,14.9667,77.95,26,77,15.19,broken clouds
494,Strezhevoy,RU,2022-02-05 16:56:56,60.7333,77.5889,15.78,94,100,3.4,overcast clouds
495,Marsh Harbour,BS,2022-02-05 16:56:56,26.5412,-77.0636,73.87,59,0,2.86,clear sky
496,Ranong,TH,2022-02-05 16:56:56,9.9658,98.6348,75.63,90,29,4.92,scattered clouds
497,Kajaani,FI,2022-02-05 16:56:57,64.2273,27.7285,21.25,86,100,10.36,overcast clouds
498,Pachino,IT,2022-02-05 16:56:57,36.7186,15.0907,57.6,80,96,4.56,overcast clouds
499,Russell,US,2022-02-05 16:56:57,32.3502,-85.1999,44.38,53,0,8.99,clear sky
500,Jacqueville,CI,2022-02-05 16:56:57,5.2052,-4.4146,87.71,77,23,13.91,few clouds
501,Oranjemund,NA,2022-02-05 16:55:15,-28.55,16.4333,68.56,73,32,7.81,scattered clouds
502,Pinawa,CA,2022-02-05 16:56:58,50.1489,-95.8811,4.06,91,100,9.06,light snow
503,Verkhnyaya Inta,RU,2022-02-05 16:56:58,65.9811,60.3094,-11.22,97,29,3.27,scattered clouds
504,Batesville,US,2022-02-05 16:54:08,35.7698,-91.641,33.84,55,0,0.0,clear sky
505,Grado,ES,2022-02-05 16:56:58,43.388,-6.0743,51.24,74,20,4.61,few clouds
506,Grindavik,IS,2022-02-05 16:56:59,63.8424,-22.4338,28.35,86,75,8.05,broken clouds
507,Maragogi,BR,2022-02-05 16:56:59,-9.0122,-35.2225,84.27,61,82,11.23,broken clouds
508,Comodoro Rivadavia,AR,2022-02-05 16:56:59,-45.8667,-67.5,69.66,49,20,16.11,few clouds
509,Grevena,GR,2022-02-05 16:56:59,40.0845,21.4274,47.59,85,46,3.51,scattered clouds
510,Letpadan,MM,2022-02-05 16:57:00,17.7833,95.75,71.96,80,49,5.57,scattered clouds
511,Baoning,CN,2022-02-05 16:57:00,25.3378,110.026,44.46,65,40,11.18,scattered clouds
512,Tevaitoa,PF,2022-02-05 16:57:00,-16.7833,-151.5,80.6,71,13,18.01,few clouds
513,Inirida,CO,2022-02-05 16:57:00,3.8653,-67.9239,82.47,75,57,3.89,light rain
514,Alenquer,BR,2022-02-05 16:57:01,-1.9417,-54.7383,84.54,70,74,3.85,broken clouds
